,price_per_sqft_15,sqft_living,grade,sqft_living15,price,bathrooms,price_per_sqft
32,0.22528540744439707,0.1539622641509434,0.49999999999999994,0.18258475305455174,0.08032786885245902,0.21875,0.28714407959645255
33,0.15732739153231254,0.06037735849056604,0.5833333333333333,0.20151436929960426,0.06032786885245901,0.125,0.5580749955357799
34,0.06274270007014238,0.13358490566037737,0.49999999999999994,0.2789537084839099,0.03245901639344262,0.34375,0.09544682081598749
35,0.20797052137647185,0.1516981132075472,0.5833333333333333,0.2049561177077956,0.08144262295081967,0.3125,0.29758531016241585
36,0.11234376156437492,0.10339622641509434,0.3333333333333333,0.3030459473412494,0.06229508196721312,0.125,0.3373286906573015
37,0.17256545787255068,0.15622641509433965,0.5833333333333333,0.22904835656513511,0.0740983606557377,0.25,0.25409734870548745
38,0.07652640171259215,0.07018867924528302,0.49999999999999994,0.15332989158492516,0.02163934426229508,0.125,0.15103865125350419
39,0.09995939443549684,0.17584905660377362,0.5833333333333333,0.3822061607296507,0.06950819672131148,0.3125,0.1983636642319282
40,0.11151172087352099,0.17207547169811324,0.6666666666666666,0.3563930476682155,0.0721311475409836,0.3125,0.21535158180307762
41,0.14730673283523682,0.29660377358490564,0.5833333333333333,0.34606780244364144,0.09180327868852459,0.28125,0.13294715509216387
42,0.10354948768218869,0.24943396226415096,0.6666666666666666,0.5551540182412666,0.10321180327868852,0.34375,0.21062392098617044
43,0.20578149747006796,0.09660377358490567,0.49999999999999994,0.20323524350369992,0.08,0.125,0.4826201394394286
44,0.09979278934086097,0.07471698113207548,0.4166666666666667,0.16193426260540356,0.030688524590163933,0.125,0.21288198127096047
45,0.06292367691613485,0.21660377358490568,0.5833333333333333,0.456203751505765,0.05416393442622951,0.3125,0.09250859316252857
46,0.06888189112850818,0.052830188679245285,0.4166666666666667,0.14266047151953193,0.017769180327868853,0.125,0.17303690156533091
47,0.13233582197790777,0.15094339622641512,0.6666666666666666,0.3925314059542248,0.09311475409836065,0.3125,0.3532022609924003
48,0.22164383579850885,0.07245283018867925,0.49999999999999994,0.09826191705386338,0.04918032786885246,0.21875,0.37701407278590504
49,0.24243650125893446,0.1858867924528302,0.6666666666666666,0.3925314059542248,0.16721311475409836,0.3125,0.5574500555867403
50,0.07942494151015658,0.06792452830188679,0.49999999999999994,0.13612114954396837,0.020065573770491806,0.125,0.14394617573714863
51,0.06990447224195495,0.2158490566037736,0.5833333333333333,0.2737910858716228,0.03540983606557377,0.3125,0.030358527973865762
52,0.20159704763746533,0.08452830188679246,0.49999999999999994,0.17398038203407334,0.06885245901639345,0.21875,0.4677093265616622
53,0.18579298029899943,0.12754716981132078,0.49999999999999994,0.18602650146274313,0.06688524590163934,0.21875,0.2876840663367604
54,0.1553595660876651,0.18415094339622642,0.5833333333333333,0.4011357769747032,0.11081967213114755,0.28125,0.34517732488564756
55,0.216384087291552,0.1916981132075472,0.6666666666666666,0.2669075890552401,0.1062295081967213,0.3125,0.31158038767574175
56,0.047256252820215304,0.14792452830188682,0.49999999999999994,0.3185338151781105,0.028524590163934424,0.3125,0.058697289241770145
57,0.037801438031227916,0.16075471698113208,0.5833333333333333,0.3942522801583205,0.02963934426229508,0.3125,0.05091951659318905
58,0.14715372492730597,0.22339622641509435,0.5833333333333333,0.4407158836689039,0.11488524590163934,0.40625,0.2837547074398642
59,0.07829201655794729,0.11773584905660377,0.5833333333333333,0.32197556358630186,0.046557377049180323,0.375,0.2004623432526128
60,0.11145001769571447,0.14037735849056607,0.5833333333333333,0.3736017897091723,0.07540983606557376,0.28125,0.2971934839902069
61,0.09636370870742567,0.07320754716981133,0.49999999999999994,0.15332989158492516,0.0280655737704918,0.21875,0.19621716950307339
62,0.08485807065042222,0.16822641509433964,0.5833333333333333,0.36155567028050256,0.05639344262295082,0.21875,0.15623561290814958
63,0.16082855069696547,0.09433962264150944,0.5833333333333333,0.20323524350369992,0.0621639344262295,0.21875,0.37216113480979457
64,0.1334996197185873,0.10339622641509434,0.49999999999999994,0.17914300464636035,0.04590163934426229,0.28125,0.233112876243952
65,0.09455772938758353,0.18716981132075475,0.49999999999999994,0.17914300464636035,0.03181967213114754,0.34375,0.03747533761559352
66,0.1645245483260374,0.18339622641509437,0.7499999999999999,0.40457752538289454,0.11803278688524589,0.3125,0.3748770355562289
67,0.04684945942856079,0.14716981132075474,0.49999999999999994,0.31354327998623305,0.027803278688524585,0.3125,0.05610231546287772
68,0.08484772911636551,0.053584905660377366,0.49999999999999994,0.1051454138702461,0.016918032786885244,0.125,0.161112254382057
69,0.18348735535730143,0.21962264150943397,0.5833333333333333,0.5147134744450181,0.1639344262295082,0.28125,0.45183581674396933
70,0.1332273589782781,0.33811320754716984,0.8333333333333333,0.5388057133023576,0.12655737704918035,0.40625,0.18052867873241113
71,0.08285824497313818,0.07320754716981133,0.49999999999999994,0.213560488728274,0.032786885245901634,0.25,0.2357596270861958
72,0.176849714381828,0.18566037735849059,0.49999999999999994,0.19118912407503014,0.06504918032786886,0.25,0.1661449308017271
73,0.057053787998655354,0.1577358490566038,0.5833333333333333,0.3477886766477371,0.037377049180327866,0.3125,0.08812152973744647
74,0.07331478636806776,0.11320754716981134,0.49999999999999994,0.2651867148511444,0.035934426229508196,0.21875,0.1486177214161274
75,0.11355266774461564,0.23698113207547175,0.7499999999999999,0.48890036138358295,0.09934426229508196,0.5,0.21468824946253645
76,0.0974914856357034,0.1109433962264151,0.49999999999999994,0.22044398554465672,0.04,0.21875,0.17759426965647662
77,0.2610256385184735,0.05660377358490566,0.49999999999999994,0.08449492342109792,0.05311475409836065,0.125,0.517541883581309
78,0.16885210177704227,0.08452830188679246,0.49999999999999994,0.12579590431939425,0.043934426229508196,0.125,0.2812147571093476
79,0.09160831406687314,0.23849056603773586,0.7499999999999999,0.5078299776286354,0.08459016393442623,0.3125,0.16761097132397884
80,0.06603493843872882,0.15547169811320757,0.5833333333333333,0.3357425572190673,0.04131147540983606,0.3125,0.108461892774572
81,0.07990370160476068,0.12150943396226414,0.49999999999999994,0.25314059542247463,0.037377049180327866,0.3125,0.1410080364740064
82,0.08715353045982438,0.13056603773584907,0.49999999999999994,0.22732748236103945,0.036721311475409836,0.125,0.12200437232286798
83,0.07986143269550733,0.1049056603773585,0.5833333333333333,0.2496988470142833,0.03685245901639344,0.1875,0.1720523343133875
84,0.08414621741124456,0.050566037735849056,0.4166666666666667,0.20151436929960426,0.031475409836065574,0.125,0.33289951854473415
85,0.2223901320706428,0.139622641509434,0.6666666666666666,0.2789537084839099,0.11344262295081967,0.1875,0.48669819811927617
86,0.0795436278438818,0.1788679245283019,0.49999999999999994,0.2049561177077956,0.030163934426229506,0.28125,0.037469233065567625
87,0.10607780995226412,0.18716981132075475,0.6666666666666666,0.2583032180347617,0.05062295081967213,0.40625,0.10911035384638984
88,0.03694521303059304,0.09962264150943397,0.49999999999999994,0.2669075890552401,0.018360655737704915,0.28125,0.06359711550750485
89,0.14922126853831957,0.05584905660377358,0.49999999999999994,0.10858716227843747,0.0340983606557377,0.21875,0.3289104811823591
90,0.04358997007723076,0.12754716981132078,0.49999999999999994,0.27207021166752715,0.022098360655737705,0.3125,0.04898142782046255
91,0.20730437822757974,0.2437735849056604,0.7499999999999999,0.3649974186886939,0.1344104918032787,0.34375,0.3112275557125297
92,0.03855212832248222,0.06867924528301887,0.49999999999999994,0.16365513680949922,0.01022950819672131,0.125,0.055237324203246924
93,0.1224000129745301,0.09735849056603774,0.5833333333333333,0.20151436929960426,0.046557377049180323,0.1875,0.25543352915374784
94,0.21221327212311353,0.09735849056603774,0.5833333333333333,0.20151436929960426,0.08196721311475409,0.1875,0.4919374684958403
95,0.22174047159784926,0.22716981132075476,0.49999999999999994,0.2669075890552401,0.10885245901639344,0.3125,0.25832678722201813
96,0.05322479533294656,0.12603773584905661,0.49999999999999994,0.2324901049733265,0.02262295081967213,0.21875,0.05354264744968454
97,0.06895653561973608,0.06566037735849056,0.49999999999999994,0.1309585269316813,0.016262295081967214,0.1875,0.116204294364811
98,0.0787493578211041,0.11471698113207547,0.49999999999999994,0.21528136293236966,0.031344262295081964,0.21875,0.11887391875155495
99,0.0689653633322084,0.15320754716981133,0.6666666666666666,0.37016004130098096,0.047540983606557376,0.3125,0.13976784936854658
100,0.18133854300352198,0.13433962264150945,0.6666666666666666,0.30992944415763213,0.10174819672131147,0.3125,0.447637475108457
101,0.15939348905125855,0.12754716981132078,0.49999999999999994,0.20839786611598693,0.06295081967213115,0.25,0.26671458125480163
102,0.12160031385124212,0.14339622641509436,0.5833333333333333,0.3736017897091723,0.08196065573770492,0.28125,0.3211174686475713
103,0.21911313119444398,0.19849056603773588,0.5833333333333333,0.3391843056272587,0.13285245901639345,0.3125,0.39445608832256995
104,0.07171271970165072,0.06943396226415094,0.49999999999999994,0.213560488728274,0.02819672131147541,0.125,0.21047823489863932
105,0.06640532671522809,0.1547169811320755,0.5833333333333333,0.3185338151781105,0.039344262295081964,0.3125,0.1005717379131279
106,0.17310104636485943,0.10415094339622642,0.49999999999999994,0.14472552056444676,0.050491803278688525,0.125,0.2599968120818388
107,0.05687876525707928,0.07169811320754717,0.5833333333333333,0.14988814317673382,0.014885245901639343,0.21875,0.08916730393586161
108,0.09813608157318482,0.21509433962264154,0.7499999999999999,0.44587850628119086,0.07934426229508197,0.3125,0.17849582395140162
109,0.07754660607232644,0.13132075471698115,0.49999999999999994,0.36155567028050256,0.051803278688524586,0.21875,0.1992093669638652
110,0.14027821839315346,0.15245283018867928,0.5833333333333333,0.2651867148511444,0.06855737704918033,0.3125,0.23690795603116016
111,0.19507499320345628,0.07320754716981133,0.4166666666666667,0.16881775942178628,0.06491803278688524,0.21875,0.504868018971334
112,0.07177475416512838,0.09433962264150944,0.49999999999999994,0.1963517466873172,0.02590163934426229,0.21875,0.12367273658858255
113,0.06181171459991728,0.13509433962264153,0.49999999999999994,0.2909998279125796,0.03343606557377049,0.21875,0.09832054271178106
114,0.07431816716771272,0.22188679245283022,0.6666666666666666,0.3856479091378421,0.05311475409836065,0.3125,0.0844488556585187
115,0.1906888092976136,0.3086792452830189,0.5833333333333333,0.2462570986060919,0.08727868852459016,0.4375,0.11276121783458479
116,0.1465155095925122,0.09811320754716982,0.5833333333333333,0.21011874032008265,0.05816393442622951,0.4375,0.3300978172949866
117,0.06951759980244274,0.04452830188679245,0.4166666666666667,0.13612114954396837,0.01710491803278688,0.125,0.20185334271066774
118,0.027088611164829496,0.09660377358490567,0.4166666666666667,0.25486146962657036,0.012695081967213114,0.25,0.03022420115405053
119,0.15290594284176806,0.09962264150943397,0.49999999999999994,0.20839786611598693,0.06032786885245901,0.125,0.3386750813031386
120,0.1266646501610725,0.15924528301886795,0.5833333333333333,0.33402168301497165,0.07672131147540984,0.3125,0.25937526147611606
121,0.10876907189723278,0.08754716981132075,0.49999999999999994,0.20323524350369992,0.04150819672131147,0.25,0.2524553313990696
122,0.10000019319770667,0.03622641509433963,0.4166666666666667,0.22560660815694378,0.0419672131147541,0.125,0.5887459592991693
123,0.10498577043490986,0.1366037735849057,0.49999999999999994,0.2496988470142833,0.04852459016393442,0.21875,0.1720523343133875
124,0.12830132314355222,0.1977358490566038,0.6666666666666666,0.39597315436241615,0.09114754098360656,0.28125,0.2449884652678237
125,0.22683428804599473,0.18566037735849059,0.5833333333333333,0.4579246257098607,0.18032786885245902,0.34375,0.6085171880907304
126,0.06673254944070678,0.1366037735849057,0.5833333333333333,0.3890896575460334,0.04852459016393442,0.28125,0.1720523343133875
127,0.04433266650566572,0.14113207547169812,0.5833333333333333,0.2909998279125796,0.024262295081967214,0.28125,0.045370016500791865
128,0.2320396958338547,0.15320754716981133,0.49999999999999994,0.2238857339528481,0.0980327868852459,0.4375,0.3694379424429318
129,0.0933571842970412,0.13433962264150945,0.49999999999999994,0.2703493374634315,0.046557377049180323,0.3125,0.16627378676802784
130,0.05733342230914009,0.05811320754716981,0.49999999999999994,0.175701256238169,0.017967213114754098,0.21875,0.1555763103204199
131,0.14681284574040313,0.129811320754717,0.5833333333333333,0.2858372053002926,0.07678688524590163,0.28125,0.33356655160564347
132,0.14446166898522156,0.27622641509433965,0.6666666666666666,0.35811392187231117,0.09298360655737704,0.4375,0.1534740530818235
133,0.11942714488935982,0.129811320754717,0.5833333333333333,0.22216485974875239,0.049606032786885246,0.3125,0.19086175676104877
134,0.2082712519704881,0.139622641509434,0.6666666666666666,0.1963517466873172,0.07868852459016393,0.4375,0.3153167522858838
135,0.04641391819140243,0.07773584905660377,0.49999999999999994,0.19807262089141286,0.016262295081967214,0.21875,0.08742548380405371
136,0.04501804937794108,0.13056603773584907,0.49999999999999994,0.2324901049733265,0.01901639344262295,0.21875,0.029510257431653586
137,0.13165818262726578,0.17358490566037738,0.5833333333333333,0.19807262089141286,0.04944262295081967,0.28125,0.12030871301655402
138,0.16781658855202392,0.06792452830188679,0.4166666666666667,0.1137497848907245,0.040327868852459016,0.125,0.3236317550486899
139,0.1805067276310669,0.06641509433962264,0.5833333333333333,0.16365513680949922,0.058354098360655735,0.28125,0.49382485827450895
140,0.2761970453785383,0.061886792452830186,0.49999999999999994,0.13267940113577698,0.07737704918032787,0.125,0.7079238822360163
141,0.07709102849223232,0.19094339622641512,0.5833333333333333,0.41662364481156433,0.05937049180327869,0.3125,0.13776117118589615
142,0.04586143038517485,0.09962264150943397,0.49999999999999994,0.20839786611598693,0.017049180327868854,0.125,0.055000929076391314
143,0.11996916977820091,0.05811320754716981,0.49999999999999994,0.19979349509550853,0.04524590163934426,0.125,0.4271509246648828
144,0.09645992699888045,0.13132075471698115,0.5833333333333333,0.3150920667699192,0.05573770491803279,0.28125,0.21966236226548025
145,0.1488186745124262,0.2550943396226415,0.6666666666666666,0.42006539321975567,0.11101639344262294,0.3125,0.22628404271530828
146,0.19063692181923667,0.17056603773584908,0.5833333333333333,0.30992944415763213,0.10688524590163934,0.125,0.3618173635970972
147,0.09511996423352279,0.16075471698113208,0.49999999999999994,0.2651867148511444,0.046557377049180323,0.3125,0.12469397774517144
148,0.07843749881503559,0.1486792452830189,0.5833333333333333,0.16537601101359495,0.024,0.25,0.03677397094457885
149,0.163411293531343,0.0860377358490566,0.49999999999999994,0.18086387885045607,0.05718032786885245,0.125,0.37333634770999224
150,0.16464703909624184,0.08075471698113208,0.5833333333333333,0.18946824987093447,0.059956721311475406,0.25,0.42033487034176764
151,0.1853208304166519,0.061886792452830186,0.49999999999999994,0.175701256238169,0.06360655737704918,0.125,0.5770062861837869
152,0.0673223684033821,0.07245283018867925,0.49999999999999994,0.22044398554465672,0.027272131147540984,0.125,0.1920581816866086
153,0.35121750173598787,0.3690566037735849,0.9166666666666666,0.4751333677508175,0.28524590163934427,0.40625,0.47993133400900456
154,0.16034092773036732,0.030943396226415096,0.49999999999999994,0.1051454138702461,0.0360655737704918,0.125,0.5707721149432046
155,0.07371971704945757,0.06716981132075472,0.49999999999999994,0.13612114954396837,0.018360655737704915,0.125,0.130946050724153
156,0.10794773909077235,0.2769811320754717,0.6666666666666666,0.3856479091378421,0.07540983606557376,0.4375,0.10594852895978402
157,0.06376771323106653,0.17735849056603775,0.5833333333333333,0.27207021166752715,0.032131147540983604,0.34375,0.04653498789423402
158,0.09056677575203889,0.0739622641509434,0.49999999999999994,0.1309585269316813,0.022557377049180323,0.25,0.14794804094414826
159,0.07596476980522396,0.1109433962264151,0.5833333333333333,0.22904835656513511,0.032131147540983604,0.21875,0.1304129282220693
160,0.11121864096098258,0.13358490566037737,0.49999999999999994,0.1051454138702461,0.023606557377049177,0.28125,0.05009776448582898
161,0.16998440823825178,0.11245283018867926,0.49999999999999994,0.13784202374806404,0.04760655737704918,0.21875,0.219332969457252
162,0.11760605905483446,0.23471698113207548,0.7499999999999999,0.5164343486491139,0.10819672131147541,0.3125,0.2451283466116087
163,0.11404895554492497,0.12226415094339622,0.49999999999999994,0.22560660815694378,0.047999999999999994,0.34375,0.19832771079641343
164,0.08331855441224498,0.13056603773584907,0.49999999999999994,0.294441576320771,0.04524590163934426,0.25,0.16653857578900827
165,0.09718820603647926,0.09735849056603774,0.49999999999999994,0.213560488728274,0.038688524590163934,0.21875,0.20287709818883837
166,0.05640271807111188,0.07924528301886792,0.3333333333333333,0.2462570986060919,0.025567213114754093,0.21875,0.15759031982045574
167,0.12371542863078158,0.18037735849056605,0.6666666666666666,0.4338323868525211,0.09601311475409836,0.3125,0.29557579120753047
168,0.11687520989159977,0.18037735849056605,0.5833333333333333,0.35811392187231117,0.07580327868852459,0.3125,0.21599659532149673
169,0.08897703939579016,0.08150943396226415,0.49999999999999994,0.23593185338151784,0.03888524590163934,0.25,0.25407166543166443
170,0.11797929803824467,0.09584905660377359,0.49999999999999994,0.11547065909482017,0.02740983606557377,0.21875,0.13073553568486868
171,0.05296579769800291,0.14113207547169812,0.49999999999999994,0.26346584064704875,0.025836065573770488,0.21875,0.05305882769751008
172,0.08981236421588867,0.07924528301886792,0.49999999999999994,0.18602650146274313,0.03121311475409836,0.1875,0.2020534526289406
173,0.10748227788768502,0.2709433962264151,0.7499999999999999,0.5749440715883669,0.11049180327868852,0.3125,0.20604899619166045
174,0.13488290794075652,0.17358490566037738,0.5833333333333333,0.3202546893822062,0.07842622950819672,0.28125,0.23840172823101397
175,0.11895853122984296,0.06264150943396227,0.5833333333333333,0.2049561177077956,0.04590163934426229,0.3125,0.40395237201440715
176,0.14254601577860102,0.1267924528301887,0.49999999999999994,0.1516090173808295,0.04261639344262295,0.34375,0.1597563696055393
177,0.1469184783192591,0.07018867924528302,0.4166666666666667,0.13784202374806404,0.04065573770491803,0.125,0.31552879242919757
178,0.05166187891214482,0.12528301886792453,0.49999999999999994,0.2669075890552401,0.025567213114754093,0.1875,0.0703724533204792
179,0.09127425385160834,0.08,0.49999999999999994,0.1963517466873172,0.03344262295081967,0.125,0.2170867998941658
180,0.06067207105803863,0.10415094339622642,0.49999999999999994,0.21872311134056105,0.024262295081967214,0.3125,0.09424998388911035
181,0.1534465716925589,0.1577358490566038,0.49999999999999994,0.17398038203407334,0.051803278688524586,0.375,0.15208726994543847
182,0.11368886765487857,0.16226415094339625,0.49999999999999994,0.32541731199449325,0.06740983606557377,0.375,0.21286425604023035
183,0.06068547347386064,0.05735849056603774,0.49999999999999994,0.11202891068662883,0.011606557377049178,0.1875,0.09428550106658026
184,0.172318346046051,0.21433962264150946,0.6666666666666666,0.3202546893822062,0.09967213114754098,0.34375,0.2479894340330525
185,0.2045061996517018,0.28679245283018867,0.7499999999999999,0.3684391670968853,0.1337704918032787,0.375,0.24930837053273558
186,0.04351228694036847,0.09056603773584906,0.5833333333333333,0.30820856995353646,0.02544262295081967,0.21875,0.1286396697520513
187,0.12343234928658278,0.12150943396226414,0.5833333333333333,0.28067458268800555,0.06360655737704918,0.3125,0.2866907749381414
188,0.22085445314116853,0.07849056603773585,0.4166666666666667,0.1602133884013079,0.07081967213114754,0.125,0.5187425654917278
189,0.1164102487310657,0.14641509433962266,0.5833333333333333,0.3150920667699192,0.06690990163934427,0.28125,0.24195938005709572
190,0.08279621050966052,0.10264150943396227,0.49999999999999994,0.1963517466873172,0.030163934426229506,0.21875,0.13460682523846107
191,0.05024962246455766,0.06792452830188679,0.4166666666666667,0.1430046463603511,0.012059016393442623,0.125,0.07294420410627744
192,0.1350639804025704,0.139622641509434,0.5833333333333333,0.3925314059542248,0.09495081967213115,0.3125,0.3955103344871692
193,0.08931091749873621,0.14264150943396228,0.49999999999999994,0.2583032180347617,0.04262295081967213,0.3125,0.13272149538705558
194,0.05587167286446831,0.05811320754716981,0.49999999999999994,0.20151436929960426,0.02032786885245902,0.125,0.17907795963869072
195,0.03197447264027767,0.10566037735849056,0.5833333333333333,0.37016004130098096,0.02385350819672131,0.3125,0.08914743836068334
196,0.12663786823954104,0.1267924528301887,0.49999999999999994,0.18946824987093447,0.04563934426229508,0.25,0.1759497085168002
197,0.11813269515889899,0.14037735849056607,0.5833333333333333,0.2324901049733265,0.051147540983606556,0.3125,0.17810631522243142
198,0.07798592154053821,0.12226415094339622,0.49999999999999994,0.332300808810876,0.04786885245901639,0.3125,0.19760311078834575
199,0.10825207910817561,0.08,0.49999999999999994,0.19979349509550853,0.04065573770491803,0.21875,0.2734714153367661
200,0.06372713456207946,0.0430188679245283,0.4166666666666667,0.15505076578902083,0.017704918032786884,0.125,0.21672918076873698
201,0.05577171649139654,0.12452830188679247,0.5833333333333333,0.28067458268800555,0.029114754098360653,0.3125,0.0906573786697783
202,0.12546902866413115,0.05433962264150943,0.49999999999999994,0.22044398554465672,0.051803278688524586,0.125,0.5228122035181304
203,0.062083698468101876,0.07622641509433963,0.49999999999999994,0.17742213044226468,0.019868852459016394,0.1875,0.1199120553079499
204,0.08166863074518146,0.04679245283018868,0.4166666666666667,0.17225950782997762,0.026131147540983606,0.125,0.2958759915528444
205,0.13773515563166888,0.16528301886792454,0.6666666666666666,0.40801927379108593,0.10032786885245902,0.21875,0.34754856407073964
206,0.10810283076364105,0.16226415094339625,0.5833333333333333,0.40457752538289454,0.07906885245901639,0.3125,0.2632889924213308
207,0.15142235669308612,0.05433962264150943,0.49999999999999994,0.15332989158492516,0.04590163934426229,0.125,0.46114946025732073
208,0.05467216689228389,0.0460377358490566,0.4166666666666667,0.14644639476854243,0.013803278688524588,0.09375,0.1559607508802558
209,0.13469922662051845,0.1516981132075472,0.49999999999999994,0.19979349509550853,0.051016393442622945,0.375,0.15798324252113166
210,0.08189119238604156,0.09509433962264151,0.5833333333333333,0.21183961452417832,0.032131147540983604,0.28125,0.1645052523553185
211,0.26097432431531287,0.0739622641509434,0.5833333333333333,0.1309585269316813,0.07219724590163934,0.28125,0.560423822657908
212,0.10215440947377469,0.14716981132075474,0.6666666666666666,0.3649974186886939,0.06786885245901639,0.3125,0.2448557653323133
213,0.07312665837370924,0.18294339622641512,0.6666666666666666,0.3770435381173637,0.051147540983606556,0.3125,0.11590272446970429
214,0.09631809259476151,0.1079245283018868,0.5833333333333333,0.29788332472896234,0.05272131147540983,0.34375,0.2625938336049748
215,0.11229980133963888,0.04226415094339622,0.4166666666666667,0.12063328170710723,0.02688524590163934,0.125,0.3346803829027976
216,0.1842604430896432,0.22716981132075476,0.6666666666666666,0.5914644639476855,0.18754098360655738,0.375,0.5099606082055239
217,0.1557563298206392,0.14792452830188682,0.5833333333333333,0.15849251419721222,0.04863449180327869,0.3125,0.15301624374436057
218,0.1963599296813825,0.2724528301886792,0.5833333333333333,0.37532266391326796,0.13075409836065574,0.28125,0.2591978273715764
219,0.09440633099567133,0.07773584905660377,0.5833333333333333,0.29616245052486667,0.05140983606557377,0.1875,0.3684165839023019
220,0.09606172484105482,0.18641509433962267,0.7499999999999999,0.4596454999139563,0.0801311475409836,0.3125,0.2227698342569575
221,0.05631312341601442,0.11018867924528301,0.49999999999999994,0.2583032180347617,0.02687868852459016,0.25,0.10017732724646547
222,0.12346063494120621,0.1539622641509434,0.5833333333333333,0.26002409223885736,0.05927868852459016,0.28125,0.1918094205950835
223,0.06096524890414492,0.14566037735849058,0.5833333333333333,0.28927895370848394,0.032786885245901634,0.28125,0.08138967255748988
224,0.06416466100294035,0.13056603773584907,0.49999999999999994,0.2789537084839099,0.03318032786885246,0.28125,0.10350554934462508
225,0.13848635771208018,0.07245283018867925,0.49999999999999994,0.1516090173808295,0.04131147540983606,0.28125,0.31058274404625946
226,0.1322010775679092,0.09207547169811321,0.5833333333333333,0.213560488728274,0.05310819672131148,0.25,0.3186758543217985
227,0.07099949044019052,0.1079245283018868,0.49999999999999994,0.19118912407503014,0.024911475409836063,0.28125,0.09196927862384793
228,0.04198048756342606,0.0860377358490566,0.49999999999999994,0.26862846325933576,0.02098360655737705,0.125,0.10621736851211683
229,0.0992488898200076,0.08981132075471698,0.49999999999999994,0.3185338151781105,0.05790163934426229,0.3125,0.3617715241026812
