,ids,bedrooms,bathrooms,sqft_living,price
55,0.9921911410937649,0.12121212121212122,0.3125,0.1916981132075472,0.1062295081967213
56,0.9574199872458876,0.12121212121212122,0.3125,0.14792452830188682,0.028524590163934424
57,0.28273568876848765,0.09090909090909091,0.3125,0.16075471698113208,0.02963934426229508
58,0.8002626757830977,0.15151515151515152,0.40625,0.22339622641509435,0.11488524590163934
59,0.8160460800270679,0.12121212121212122,0.375,0.11773584905660377,0.046557377049180323
60,0.15304575608970333,0.09090909090909091,0.28125,0.14037735849056607,0.07540983606557376
61,0.9654712453822134,0.09090909090909091,0.21875,0.07320754716981133,0.0280655737704918
62,0.5123153776054397,0.09090909090909091,0.21875,0.16822641509433964,0.05639344262295082
63,0.9624308323372145,0.09090909090909091,0.21875,0.09433962264150944,0.0621639344262295
64,0.1200122302696155,0.09090909090909091,0.28125,0.10339622641509434,0.04590163934426229
65,0.32856854521527107,0.09090909090909091,0.34375,0.18716981132075475,0.03181967213114754
66,0.34277198685079957,0.12121212121212122,0.3125,0.18339622641509437,0.11803278688524589
67,0.37539145620421777,0.12121212121212122,0.3125,0.14716981132075474,0.027803278688524585
68,0.12864935313454456,0.09090909090909091,0.125,0.053584905660377366,0.016918032786885244
69,0.18193756359122076,0.15151515151515152,0.28125,0.21962264150943397,0.1639344262295082
70,0.15396091266304066,0.15151515151515152,0.40625,0.33811320754716984,0.12655737704918035
71,0.10586927454121667,0.09090909090909091,0.25,0.07320754716981133,0.032786885245901634
72,0.8909890993628609,0.12121212121212122,0.25,0.18566037735849059,0.06504918032786886
73,0.547076471346325,0.12121212121212122,0.3125,0.1577358490566038,0.037377049180327866
74,0.3478230394374758,0.09090909090909091,0.21875,0.11320754716981134,0.035934426229508196
75,0.33093445185147674,0.12121212121212122,0.5,0.23698113207547175,0.09934426229508196
76,0.4076978515125355,0.12121212121212122,0.21875,0.1109433962264151,0.04
77,0.24149916120295722,0.09090909090909091,0.125,0.05660377358490566,0.05311475409836065
78,0.636326914739189,0.09090909090909091,0.125,0.08452830188679246,0.043934426229508196
79,0.15456105812694482,0.12121212121212122,0.3125,0.23849056603773586,0.08459016393442623
80,0.5155591729094648,0.09090909090909091,0.3125,0.15547169811320757,0.04131147540983606
81,0.7511971079800641,0.12121212121212122,0.3125,0.12150943396226414,0.037377049180327866
82,0.9513486265563512,0.06060606060606061,0.125,0.13056603773584907,0.036721311475409836
83,0.15375886346794826,0.09090909090909091,0.1875,0.1049056603773585,0.03685245901639344
84,0.11435504181601741,0.09090909090909091,0.125,0.050566037735849056,0.031475409836065574
85,0.4275080771168087,0.09090909090909091,0.1875,0.139622641509434,0.11344262295081967
86,0.26245086118843564,0.15151515151515152,0.28125,0.1788679245283019,0.030163934426229506
87,0.3375192468227403,0.09090909090909091,0.40625,0.18716981132075475,0.05062295081967213
88,0.1345287560522749,0.06060606060606061,0.28125,0.09962264150943397,0.018360655737704915
89,0.39083746091588073,0.06060606060606061,0.21875,0.05584905660377358,0.0340983606557377
90,0.28189717579483264,0.12121212121212122,0.3125,0.12754716981132078,0.022098360655737705
91,0.5086675708897115,0.15151515151515152,0.34375,0.2437735849056604,0.1344104918032787
92,0.42095160328884323,0.09090909090909091,0.125,0.06867924528301887,0.01022950819672131
93,0.6081928860974872,0.09090909090909091,0.1875,0.09735849056603774,0.046557377049180323
94,0.6081928860974872,0.09090909090909091,0.1875,0.09735849056603774,0.08196721311475409
95,0.149742444168367,0.12121212121212122,0.3125,0.22716981132075476,0.10885245901639344
96,0.3455954194956665,0.09090909090909091,0.21875,0.12603773584905661,0.02262295081967213
97,0.11098203032968798,0.12121212121212122,0.1875,0.06566037735849056,0.016262295081967214
98,0.07284362012221048,0.09090909090909091,0.21875,0.11471698113207547,0.031344262295081964
99,0.7412061897943081,0.09090909090909091,0.3125,0.15320754716981133,0.047540983606557376
100,0.19711083146320302,0.09090909090909091,0.3125,0.13433962264150945,0.10174819672131147
101,0.5252146658027184,0.09090909090909091,0.25,0.12754716981132078,0.06295081967213115
102,0.7287321859654073,0.09090909090909091,0.28125,0.14339622641509436,0.08196065573770492
103,0.24739874444175272,0.09090909090909091,0.3125,0.19849056603773588,0.13285245901639345
104,0.6260026152047449,0.09090909090909091,0.125,0.06943396226415094,0.02819672131147541
105,0.13408528701894076,0.09090909090909091,0.3125,0.1547169811320755,0.039344262295081964
106,0.05505614386857858,0.09090909090909091,0.125,0.10415094339622642,0.050491803278688525
107,0.3565521676556631,0.06060606060606061,0.21875,0.07169811320754717,0.014885245901639343
108,0.18708963345147106,0.12121212121212122,0.3125,0.21509433962264154,0.07934426229508197
109,0.31650671645089495,0.15151515151515152,0.21875,0.13132075471698115,0.051803278688524586
110,0.9641610216338853,0.12121212121212122,0.3125,0.15245283018867928,0.06855737704918033
111,0.3395696917989562,0.09090909090909091,0.21875,0.07320754716981133,0.06491803278688524
112,0.25500658506509954,0.09090909090909091,0.21875,0.09433962264150944,0.02590163934426229
113,0.6187998690317822,0.09090909090909091,0.21875,0.13509433962264153,0.03343606557377049
114,0.9052389108333141,0.12121212121212122,0.3125,0.22188679245283022,0.05311475409836065
115,0.36620256498375336,0.09090909090909091,0.4375,0.3086792452830189,0.08727868852459016
116,0.3395696837173318,0.09090909090909091,0.4375,0.09811320754716982,0.05816393442622951
117,0.41004142862070453,0.06060606060606061,0.125,0.04452830188679245,0.01710491803278688
118,0.34890392234533335,0.12121212121212122,0.25,0.09660377358490567,0.012695081967213114
119,0.17121930931737556,0.12121212121212122,0.125,0.09962264150943397,0.06032786885245901
120,0.7351954645219516,0.09090909090909091,0.3125,0.15924528301886795,0.07672131147540984
121,0.6742600170386017,0.09090909090909091,0.25,0.08754716981132075,0.04150819672131147
122,0.36620255104295135,0.06060606060606061,0.125,0.03622641509433963,0.0419672131147541
123,0.3558994797131878,0.12121212121212122,0.21875,0.1366037735849057,0.04852459016393442
124,0.3308273672984334,0.09090909090909091,0.28125,0.1977358490566038,0.09114754098360656
125,0.4432973849873553,0.12121212121212122,0.34375,0.18566037735849059,0.18032786885245902
126,0.4099203487147196,0.09090909090909091,0.28125,0.1366037735849057,0.04852459016393442
127,0.882010317242458,0.12121212121212122,0.28125,0.14113207547169812,0.024262295081967214
128,0.2354076555494622,0.15151515151515152,0.4375,0.15320754716981133,0.0980327868852459
129,0.7932326384680803,0.12121212121212122,0.3125,0.13433962264150945,0.046557377049180323
130,0.3704414522074101,0.09090909090909091,0.21875,0.05811320754716981,0.017967213114754098
131,0.9641620247655057,0.12121212121212122,0.28125,0.129811320754717,0.07678688524590163
132,0.12547732326073294,0.09090909090909091,0.4375,0.27622641509433965,0.09298360655737704
133,0.9019092927196668,0.09090909090909091,0.3125,0.129811320754717,0.049606032786885246
134,0.27948300125320696,0.12121212121212122,0.4375,0.139622641509434,0.07868852459016393
135,0.09294365136084036,0.09090909090909091,0.21875,0.07773584905660377,0.016262295081967214
136,0.3691281882530275,0.12121212121212122,0.21875,0.13056603773584907,0.01901639344262295
137,0.4067785305791988,0.12121212121212122,0.28125,0.17358490566037738,0.04944262295081967
138,0.40324277174609924,0.06060606060606061,0.125,0.06792452830188679,0.040327868852459016
139,0.2794831173255365,0.09090909090909091,0.28125,0.06641509433962264,0.058354098360655735
140,0.4275079690250832,0.06060606060606061,0.125,0.061886792452830186,0.07737704918032787
141,0.17946256613873057,0.15151515151515152,0.3125,0.19094339622641512,0.05937049180327869
142,0.14465098750082966,0.09090909090909091,0.125,0.09962264150943397,0.017049180327868854
143,0.6201738275002225,0.09090909090909091,0.125,0.05811320754716981,0.04524590163934426
144,0.6132538856484148,0.12121212121212122,0.28125,0.13132075471698115,0.05573770491803279
145,0.15406292569375316,0.12121212121212122,0.3125,0.2550943396226415,0.11101639344262294
146,0.08162454953197693,0.12121212121212122,0.125,0.17056603773584908,0.10688524590163934
147,0.3255964212897783,0.06060606060606061,0.3125,0.16075471698113208,0.046557377049180323
148,0.8156783913749168,0.15151515151515152,0.25,0.1486792452830189,0.024
149,0.20135366241851474,0.09090909090909091,0.125,0.0860377358490566,0.05718032786885245
150,0.33962023215611875,0.09090909090909091,0.25,0.08075471698113208,0.059956721311475406
151,0.13368019842773435,0.09090909090909091,0.125,0.061886792452830186,0.06360655737704918
152,0.05414691769219833,0.09090909090909091,0.125,0.07245283018867925,0.027272131147540984
153,0.7934944436986048,0.12121212121212122,0.40625,0.3690566037735849,0.28524590163934427
154,0.7999898850995949,0.030303030303030304,0.125,0.030943396226415096,0.0360655737704918
155,0.9050408979044753,0.09090909090909091,0.125,0.06716981132075472,0.018360655737704915
156,0.6453106607952988,0.15151515151515152,0.4375,0.2769811320754717,0.07540983606557376
157,0.8819981836937225,0.12121212121212122,0.34375,0.17735849056603775,0.032131147540983604
158,0.8110112093778173,0.09090909090909091,0.25,0.0739622641509434,0.022557377049180323
159,0.10912215763180626,0.12121212121212122,0.21875,0.1109433962264151,0.032131147540983604
160,0.00838468555027252,0.15151515151515152,0.28125,0.13358490566037737,0.023606557377049177
161,0.37938174811742664,0.09090909090909091,0.21875,0.11245283018867926,0.04760655737704918
162,0.7288332148563165,0.09090909090909091,0.3125,0.23471698113207548,0.10819672131147541
163,0.36102640531666597,0.09090909090909091,0.34375,0.12226415094339622,0.047999999999999994
164,0.26429942769387316,0.09090909090909091,0.25,0.13056603773584907,0.04524590163934426
165,0.2583756081687995,0.09090909090909091,0.21875,0.09735849056603774,0.038688524590163934
166,0.20284879787345242,0.06060606060606061,0.21875,0.07924528301886792,0.025567213114754093
167,0.18547126393358204,0.12121212121212122,0.3125,0.18037735849056605,0.09601311475409836
168,0.3293282391169931,0.09090909090909091,0.3125,0.18037735849056605,0.07580327868852459
169,0.17726032350753523,0.09090909090909091,0.25,0.08150943396226415,0.03888524590163934
170,0.43737754263165735,0.09090909090909091,0.21875,0.09584905660377359,0.02740983606557377
171,0.9639155988660902,0.09090909090909091,0.21875,0.14113207547169812,0.025836065573770488
172,0.20190927621294913,0.09090909090909091,0.1875,0.07924528301886792,0.03121311475409836
173,0.17795736461660286,0.12121212121212122,0.3125,0.2709433962264151,0.11049180327868852
174,0.1704111933532493,0.12121212121212122,0.28125,0.17358490566037738,0.07842622950819672
175,0.7307405426502508,0.09090909090909091,0.3125,0.06264150943396227,0.04590163934426229
176,0.3920497331548261,0.15151515151515152,0.34375,0.1267924528301887,0.04261639344262295
177,0.227649492167577,0.09090909090909091,0.125,0.07018867924528302,0.04065573770491803
178,0.5492282220090834,0.09090909090909091,0.1875,0.12528301886792453,0.025567213114754093
179,0.9250530247090952,0.06060606060606061,0.125,0.08,0.03344262295081967
180,0.38687040852160864,0.09090909090909091,0.3125,0.10415094339622642,0.024262295081967214
181,0.8204970068487992,0.12121212121212122,0.375,0.1577358490566038,0.051803278688524586
182,0.31580966877550753,0.12121212121212122,0.375,0.16226415094339625,0.06740983606557377
183,0.672815451943857,0.06060606060606061,0.1875,0.05735849056603774,0.011606557377049178
184,0.0010617444091894626,0.12121212121212122,0.34375,0.21433962264150946,0.09967213114754098
185,0.08324670781637435,0.15151515151515152,0.375,0.28679245283018867,0.1337704918032787
186,0.8820033529026876,0.12121212121212122,0.21875,0.09056603773584906,0.02544262295081967
187,0.1973370987609188,0.09090909090909091,0.3125,0.12150943396226414,0.06360655737704918
188,0.22865948357187244,0.12121212121212122,0.125,0.07849056603773585,0.07081967213114754
189,0.1126184410637011,0.09090909090909091,0.28125,0.14641509433962266,0.06690990163934427
190,0.9572886164015154,0.09090909090909091,0.21875,0.10264150943396227,0.030163934426229506
191,0.14462071373607202,0.09090909090909091,0.125,0.06792452830188679,0.012059016393442623
192,0.23093241112010784,0.09090909090909091,0.3125,0.139622641509434,0.09495081967213115
193,0.3699868598283823,0.09090909090909091,0.3125,0.14264150943396228,0.04262295081967213
194,0.4036670358094051,0.09090909090909091,0.125,0.05811320754716981,0.02032786885245902
195,0.7874987401454804,0.09090909090909091,0.3125,0.10566037735849056,0.02385350819672131
196,0.7625823180010866,0.12121212121212122,0.25,0.1267924528301887,0.04563934426229508
197,0.33110417101351985,0.09090909090909091,0.3125,0.14037735849056607,0.051147540983606556
198,0.2851882943634135,0.09090909090909091,0.3125,0.12226415094339622,0.04786885245901639
199,0.12335276100060177,0.09090909090909091,0.21875,0.08,0.04065573770491803
200,0.3577431989613697,0.09090909090909091,0.125,0.0430188679245283,0.017704918032786884
201,0.22437205205124347,0.09090909090909091,0.3125,0.12452830188679247,0.029114754098360653
202,0.7627335984321086,0.09090909090909091,0.125,0.05433962264150943,0.051803278688524586
203,0.010061667553750202,0.09090909090909091,0.1875,0.07622641509433963,0.019868852459016394
204,0.3242853550321132,0.09090909090909091,0.125,0.04679245283018868,0.026131147540983606
205,0.3490251719654293,0.12121212121212122,0.21875,0.16528301886792454,0.10032786885245902
206,0.9622790133669509,0.09090909090909091,0.3125,0.16226415094339625,0.07906885245901639
207,0.7541064644548572,0.09090909090909091,0.125,0.05433962264150943,0.04590163934426229
208,0.12334578665982127,0.06060606060606061,0.09375,0.0460377358490566,0.013803278688524588
209,0.636326941307529,0.18181818181818182,0.375,0.1516981132075472,0.051016393442622945
210,0.2332589541845855,0.12121212121212122,0.28125,0.09509433962264151,0.032131147540983604
211,0.10344974269081954,0.09090909090909091,0.28125,0.0739622641509434,0.07219724590163934
212,0.8764825104424223,0.12121212121212122,0.3125,0.14716981132075474,0.06786885245901639
213,0.40543490800300314,0.09090909090909091,0.3125,0.18294339622641512,0.051147540983606556
214,0.11122336440169148,0.12121212121212122,0.34375,0.1079245283018868,0.05272131147540983
215,0.025861201507648677,0.06060606060606061,0.125,0.04226415094339622,0.02688524590163934
216,0.004556026022736611,0.15151515151515152,0.375,0.22716981132075476,0.18754098360655738
217,0.19280734690705661,0.09090909090909091,0.3125,0.14792452830188682,0.04863449180327869
218,0.12619477037022528,0.06060606060606061,0.28125,0.2724528301886792,0.13075409836065574
219,0.7687847212190064,0.06060606060606061,0.1875,0.07773584905660377,0.05140983606557377
220,0.5667744204590213,0.12121212121212122,0.3125,0.18641509433962267,0.0801311475409836
221,0.720981926917223,0.09090909090909091,0.25,0.11018867924528301,0.02687868852459016
222,0.06314367385022292,0.12121212121212122,0.28125,0.1539622641509434,0.05927868852459016
223,0.19406598271766778,0.09090909090909091,0.28125,0.14566037735849058,0.032786885245901634
224,0.07118903745179965,0.09090909090909091,0.28125,0.13056603773584907,0.03318032786885246
225,0.752904437998223,0.09090909090909091,0.28125,0.07245283018867925,0.04131147540983606
226,0.8769856572204527,0.06060606060606061,0.25,0.09207547169811321,0.05310819672131148
227,0.8052328545448539,0.12121212121212122,0.28125,0.1079245283018868,0.024911475409836063
228,0.07284159628143647,0.09090909090909091,0.125,0.0860377358490566,0.02098360655737705
229,0.7274815874312173,0.09090909090909091,0.3125,0.08981132075471698,0.05790163934426229
230,0.8177593581207371,0.06060606060606061,0.21875,0.08754716981132075,0.0760655737704918
231,0.24477219279321616,0.12121212121212122,0.34375,0.15018867924528304,0.05573770491803279
232,0.9358421927109695,0.18181818181818182,0.34375,0.2,0.031475409836065574
233,0.09517124453226897,0.06060606060606061,0.125,0.053584905660377366,0.0180983606557377
234,0.3713910809493469,0.09090909090909091,0.1875,0.16528301886792454,0.05245901639344262
235,0.17795738987167892,0.15151515151515152,0.5,0.2618867924528302,0.12459016393442622
236,0.40983936982868324,0.09090909090909091,0.25,0.14566037735849058,0.044721311475409836
237,0.7301242947519004,0.12121212121212122,0.125,0.1267924528301887,0.043934426229508196
238,0.032838569462592775,0.09090909090909091,0.4375,0.26716981132075474,0.09508196721311475
239,0.5203656846356015,0.18181818181818182,0.3125,0.3109433962264151,0.0520655737704918
240,0.3619557709008882,0.09090909090909091,0.21875,0.0860377358490566,0.019672131147540982
241,0.8232245550617475,0.06060606060606061,0.125,0.040754716981132075,0.017704918032786884
242,0.18869594468075127,0.06060606060606061,0.125,0.0860377358490566,0.04983606557377049
243,0.6193150740984213,0.09090909090909091,0.125,0.07622641509433963,0.019672131147540982
244,0.9563794260873432,0.06060606060606061,0.125,0.05584905660377358,0.05311475409836065
245,0.8110425150649822,0.09090909090909091,0.3125,0.1849056603773585,0.03777049180327868
246,0.20447206233018067,0.12121212121212122,0.3125,0.25358490566037734,0.3049180327868853
247,0.7979392582868315,0.06060606060606061,0.1875,0.032452830188679255,0.013901639344262294
248,0.3050872964089623,0.12121212121212122,0.25,0.129811320754717,0.022950819672131147
249,0.38347325580910735,0.09090909090909091,0.21875,0.09584905660377359,0.053245901639344256
250,0.3870805964175076,0.09090909090909091,0.25,0.11471698113207547,0.024262295081967214
251,0.13227904701075296,0.12121212121212122,0.3125,0.2316981132075472,0.04983606557377049
252,0.1435801510622231,0.09090909090909091,0.28125,0.09207547169811321,0.044590163934426226
253,0.11152646491420053,0.09090909090909091,0.125,0.08377358490566038,0.036
254,0.3868703832665326,0.09090909090909091,0.3125,0.10867924528301888,0.02229508196721311
255,0.5152444439497412,0.06060606060606061,0.25,0.08528301886792453,0.06786885245901639
256,0.8052936374516779,0.12121212121212122,0.21875,0.15622641509433965,0.04065573770491803
257,0.5178302325922759,0.09090909090909091,0.21875,0.09735849056603774,0.031475409836065574
258,0.9502071536904506,0.09090909090909091,0.125,0.0709433962264151,0.023606557377049177
259,0.1891201072186514,0.12121212121212122,0.3125,0.1637735849056604,0.08104918032786886
260,0.8810083018962793,0.09090909090909091,0.125,0.10339622641509434,0.09245901639344262
261,0.8731184848131703,0.09090909090909091,0.21875,0.0739622641509434,0.021245901639344263
262,0.3357984642337342,0.09090909090909091,0.28125,0.1366037735849057,0.05901639344262295
263,0.1413577068956987,0.06060606060606061,0.125,0.03622641509433963,0.04590163934426229
264,0.2143690181973458,0.030303030303030304,0.09375,0.03547169811320755,0.03867540983606557
265,0.8159975720974052,0.12121212121212122,0.3125,0.10641509433962264,0.02819672131147541
266,0.34725730472182614,0.09090909090909091,0.125,0.06264150943396227,0.027540983606557372
267,0.8054551305303513,0.06060606060606061,0.125,0.05886792452830189,0.044590163934426226
268,0.25820792759649486,0.09090909090909091,0.3125,0.13433962264150945,0.02590163934426229
269,0.804111515025577,0.12121212121212122,0.40625,0.35924528301886793,0.3704918032786885
270,0.4094858321007422,0.12121212121212122,0.59375,0.37886792452830187,0.16918032786885248
271,0.6442569922522866,0.06060606060606061,0.125,0.05660377358490566,0.047344262295081964
272,0.1761895163648169,0.09090909090909091,0.125,0.10641509433962264,0.017704918032786884
273,0.30061629129667305,0.09090909090909091,0.125,0.07622641509433963,0.021114754098360652
274,0.4277603845193541,0.09090909090909091,0.21875,0.05962264150943396,0.033573770491803274
275,0.4257096596158753,0.09090909090909091,0.3125,0.17833962264150946,0.038032786885245896
276,0.9282452632906775,0.09090909090909091,0.25,0.15094339622641512,0.04918032786885246
277,0.1136527872510915,0.12121212121212122,0.34375,0.2664150943396226,0.09114754098360656
278,0.2041690150553719,0.12121212121212122,0.3125,0.1449056603773585,0.04983606557377049
279,0.9507929961945869,0.09090909090909091,0.21875,0.15849056603773587,0.04327868852459016
280,0.173861917133059,0.12121212121212122,0.21875,0.17433962264150946,0.030150819672131145
281,0.6943328413878886,0.06060606060606061,0.125,0.0430188679245283,0.012459016393442624
282,0.7499444264072018,0.15151515151515152,0.375,0.26716981132075474,0.25901639344262295
283,0.7274836027862858,0.12121212121212122,0.3125,0.24226415094339623,0.09245901639344262
284,0.5690979129123531,0.09090909090909091,0.375,0.16075471698113208,0.03344262295081967
285,0.15238912461761359,0.12121212121212122,0.3125,0.18339622641509437,0.038688524590163934
286,0.7287413055733675,0.15151515151515152,0.28125,0.1667924528301887,0.05140983606557377
287,0.6714011414200121,0.09090909090909091,0.21875,0.10415094339622642,0.04327868852459016
288,0.9649156433061343,0.15151515151515152,0.28125,0.19698113207547172,0.07868852459016393
289,0.22219418410414302,0.06060606060606061,0.125,0.1018867924528302,0.05573770491803279
290,0.6174765016326971,0.12121212121212122,0.3125,0.12075471698113209,0.04131134426229508
291,0.6686443054004749,0.12121212121212122,0.21875,0.2007547169811321,0.07278688524590164
292,0.11258209193784988,0.12121212121212122,0.3125,0.14113207547169812,0.037377049180327866
293,0.6134195276309811,0.12121212121212122,0.375,0.2256603773584906,0.06622950819672131
294,0.9391150480207976,0.09090909090909091,0.25,0.1267924528301887,0.06229508196721312
295,0.9606950079259359,0.12121212121212122,0.3125,0.2316981132075472,0.10544262295081967
296,0.552351740518542,0.09090909090909091,0.25,0.07773584905660377,0.024918032786885244
297,0.8160450768954474,0.09090909090909091,0.3125,0.17811320754716983,0.04872131147540983
298,0.06051116725679536,0.09090909090909091,0.1875,0.13132075471698115,0.043147540983606555
299,0.18577633211957598,0.09090909090909091,0.21875,0.09811320754716982,0.02524590163934426
300,0.3256964273501075,0.12121212121212122,0.625,0.32150943396226417,0.39344262295081966
301,0.3293059803031694,0.09090909090909091,0.3125,0.16226415094339625,0.0340983606557377
302,0.27741184943810054,0.09090909090909091,0.3125,0.12452830188679247,0.06570491803278689
303,0.5155601992757554,0.09090909090909091,0.3125,0.13207547169811323,0.017525639344262295
304,0.4373775340449315,0.09090909090909091,0.28125,0.14415094339622644,0.031475409836065574
305,0.5066169702412069,0.09090909090909091,0.21875,0.1230188679245283,0.08524590163934426
306,0.7353571097372031,0.12121212121212122,0.34375,0.11396226415094339,0.06229508196721312
307,0.873878191847532,0.12121212121212122,0.28125,0.14264150943396228,0.07026229508196721
308,0.7243358197048639,0.06060606060606061,0.125,0.05433962264150943,0.062386885245901635
309,0.32364886044235786,0.12121212121212122,0.34375,0.2286792452830189,0.07737704918032787
310,0.34504502148055743,0.12121212121212122,0.3125,0.1569811320754717,0.09954098360655737
311,0.8075259982763625,0.15151515151515152,0.21875,0.10339622641509434,0.016524590163934427
312,0.18785736099288333,0.15151515151515152,0.3125,0.25358490566037734,0.3028196721311476
313,0.4180705183563789,0.12121212121212122,0.40625,0.3018867924528302,0.17167213114754099
314,0.4180705183563789,0.12121212121212122,0.40625,0.3018867924528302,0.1737704918032787
315,0.1340863406607134,0.12121212121212122,0.28125,0.12528301886792453,0.030163934426229506
316,0.7849580719187483,0.09090909090909091,0.25,0.17358490566037738,0.054032786885245904
317,0.34559643151707387,0.09090909090909091,0.3125,0.12377358490566039,0.04131147540983606
318,0.9617235345356429,0.06060606060606061,0.125,0.0890566037735849,0.0620327868852459
319,0.4380240624763999,0.12121212121212122,0.125,0.038490566037735846,0.025409836065573767
320,0.03273655734106303,0.15151515151515152,0.34375,0.2158490566037736,0.09769180327868852
321,0.2623143867982962,0.09090909090909091,0.28125,0.13132075471698115,0.05836065573770492
322,0.3386605013837636,0.09090909090909091,0.25,0.08754716981132075,0.02032786885245902
323,0.8052328585856661,0.09090909090909091,0.21875,0.09207547169811321,0.02163934426229508
324,0.7595717093805121,0.06060606060606061,0.125,0.07169811320754717,0.020590163934426226
325,0.7595717093805121,0.06060606060606061,0.125,0.07169811320754717,0.02170491803278688
326,0.35652188368785476,0.09090909090909091,0.3125,0.2067924528301887,0.026226229508196718
327,0.19786851506087186,0.12121212121212122,0.25,0.13283018867924531,0.08721311475409836
